Date,Recip_County,Recip_State,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Census2019,Census2019_12PlusPop,Census2019_18PlusPop
4/26/2021,Ocean County,NJ,232404,38.3,232388,45.8,231582,50.3,102597,74.2,160700,26.5,160698,31.7,160502,34.9,80009,57.8,607186,507517,460496
4/26/2021,Atlantic County,NJ,119553,45.3,119549,52.5,118535,57,37589,76.7,88176,33.4,88174,38.7,87697,42.1,31229,63.7,263670,227677,208133
4/26/2021,Burlington County,NJ,220126,49.4,220117,56.9,217684,61.6,63294,81.8,160991,36.1,160990,41.6,160129,45.3,53688,69.4,445349,387026,353190
4/26/2021,Morris County,NJ,271818,55.3,271680,63.4,267799,68.8,72056,83.3,196947,40,196944,46,195860,50.3,63662,73.6,491845,428537,389368
4/26/2021,Somerset County,NJ,165279,50.2,165266,57.8,163155,63.2,41874,78.7,104607,31.8,104607,36.6,103986,40.3,32616,61.3,328934,285695,258178
4/26/2021,Warren County,NJ,47681,45.3,47679,51.3,47393,55.8,16654,84.5,29892,28.4,29892,32.2,29838,35.1,13545,68.7,105267,92873,84914
4/26/2021,Bergen County,NJ,480537,51.5,480501,59.5,473744,64.4,132435,80.4,337139,36.2,337134,41.8,335391,45.6,113969,69.2,932202,807139,735893
4/26/2021,Sussex County,NJ,61878,44,61866,50,61379,54.2,19142,75.8,39549,28.2,39549,31.9,39442,34.8,14709,58.3,140488,123854,113243
4/26/2021,Unknown County,NJ,,0,,0,,0,,0,284950,0,284946,0,280548,0,98861,0,,,
4/26/2021,Union County,NJ,232051,41.7,232026,49.3,228840,53.7,57278,69.9,141118,25.4,141115,30,140359,32.9,42382,51.7,556341,470390,426483
4/26/2021,Salem County,NJ,24005,38.5,24003,44.7,23844,48.6,9147,77.1,15456,24.8,15456,28.8,15421,31.4,6770,57,62385,53679,49051
4/26/2021,Mercer County,NJ,160384,43.7,160373,50.7,158210,54.7,43545,75.7,98304,26.8,98301,31.1,97622,33.7,32266,56.1,367430,316439,289368
4/26/2021,Monmouth County,NJ,288001,46.5,287981,53.4,285553,58.3,89386,79.5,192084,31,192082,35.6,191482,39.1,70880,63,618795,539254,489383
4/26/2021,Gloucester County,NJ,131038,44.9,131036,52,129468,56.7,37089,78,89270,30.6,89270,35.4,88778,38.8,29227,61.4,291636,251839,228537
